HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N5.HOG0003011	OG0001568	n9	AAEL007998	LOC109414010								
N5.HOG0003012	OG0001569	n0	AAEL005414	LOC109429359, LOC109398210								
N5.HOG0003013	OG0001570	n0	AAEL005419	LOC109429314, LOC109400906								
N5.HOG0003014	OG0001571	n0	AAEL028201, AAEL021183, AAEL005433	LOC109427435								
N5.HOG0003015	OG0001572	n0	AAEL026733, AAEL005438, AAEL022095	LOC109427434								
N5.HOG0003016	OG0001573	n0	AAEL005476	LOC109410664								
N5.HOG0003017	OG0001574	n2	AAEL020297									
N5.HOG0003018	OG0001574	n3	AAEL005485	LOC109427067								
N5.HOG0003019	OG0001575	n0	AAEL024254, AAEL005525, AAEL005526	LOC109424979								
N5.HOG0003020	OG0001576	n0	AAEL026634, AAEL005528	LOC109431106, LOC109424968								
N5.HOG0003021	OG0001577	n7	AAEL012528	LOC115254138								
N5.HOG0003022	OG0001577	n9	AAEL005536	LOC109421033								
N5.HOG0003023	OG0001578	n0	AAEL005631	LOC109416121, LOC109419098, LOC109405787								
N5.HOG0003024	OG0001579	n0	AAEL005767	LOC109433328								
N5.HOG0003025	OG0001580	n0	AAEL005808	LOC109430281								
N5.HOG0003026	OG0001581	n0	AAEL005842, AAEL022335	LOC109401806								
N5.HOG0003027	OG0001582	n0	AAEL021854, AAEL026114, AAEL005843	LOC109398907								
N5.HOG0003028	OG0001583	n0	AAEL005846	LOC115264563								
N5.HOG0003029	OG0001584	n0	AAEL021191, AAEL005866	LOC109398917								
N5.HOG0003030	OG0001585	n0	AAEL020020, AAEL005893	LOC109431046, LOC134284127								
N5.HOG0003031	OG0001586	n0	AAEL005905	LOC115261381								
N5.HOG0003032	OG0001587	n4	AAEL020376	LOC115255928								
N5.HOG0003033	OG0001587	n5	AAEL005950	LOC109421116								
N5.HOG0003034	OG0001588	n0	AAEL005952	LOC109431331								
N5.HOG0003035	OG0001589	n0	AAEL005962	LOC109412611, LOC109401544								
N5.HOG0003036	OG0001590	n0	AAEL005970	LOC109419966, LOC134287715								
N5.HOG0003037	OG0001591	n8	AAEL006034	LOC109421937, LOC109421936								
N5.HOG0003038	OG0001591	n10	AAEL025718	LOC109421938								
N5.HOG0003039	OG0001592	n0	AAEL006164, AAEL009201	LOC115268366								
N5.HOG0003040	OG0001593	n0	AAEL006174	LOC134284199, LOC109424033								
N5.HOG0003041	OG0001594	n0	AAEL006181	LOC109424032								
N5.HOG0003042	OG0001595	n0	AAEL006205	LOC115264858, LOC134284715								
N5.HOG0003043	OG0001596	n0	AAEL020128, AAEL006216	LOC109412832								
N5.HOG0003044	OG0001597	n0	AAEL006348, AAEL006326	LOC109425981								
N5.HOG0003045	OG0001598	n0	AAEL006340	LOC115268041								
N5.HOG0003046	OG0001599	n0	AAEL006343, AAEL025287	LOC109425997								
N5.HOG0003047	OG0001600	n0	AAEL006367	LOC115256111								
N5.HOG0003048	OG0001601	n0	AAEL006389	LOC109411829								
N5.HOG0003049	OG0001602	n9	AAEL007284	LOC115261561								
N5.HOG0003050	OG0001602	n10	AAEL006440	LOC109402475								
N5.HOG0003051	OG0001603	n0	AAEL022222, AAEL023228, AAEL006445	LOC109402525								
N5.HOG0003052	OG0001604	n5	AAEL006548	LOC115269208								
N5.HOG0003053	OG0001604	n6	AAEL006556	LOC109418988								
N5.HOG0003054	OG0001605	n0	AAEL021322, AAEL024679, AAEL006553	LOC109398184								
N5.HOG0003055	OG0001606	n0	AAEL027492, AAEL006659	LOC134289650, LOC109422742								
N5.HOG0003056	OG0001607	n0	AAEL020946, AAEL006687	LOC109410579								
N5.HOG0003057	OG0001608	n0	AAEL006688	LOC109421160								
N5.HOG0003058	OG0001609	n0	AAEL006697	LOC109421159								
N5.HOG0003059	OG0001610	n0	AAEL006718	LOC134283998, LOC109427105								
N5.HOG0003060	OG0001611	n0	AAEL026097, AAEL006732	LOC109410535, LOC134287361								
N5.HOG0003061	OG0001612	n0	AAEL006772, AAEL024260	LOC109418813								
N5.HOG0003062	OG0001613	n0	AAEL006774	LOC109405806								
N5.HOG0003063	OG0001614	n0	AAEL006790	LOC109403984								
N5.HOG0003064	OG0001615	n0	AAEL006839	LOC115254470								
N5.HOG0003065	OG0001616	n0	AAEL020314, AAEL006854	LOC109403403								
N5.HOG0003066	OG0001617	n4	AAEL006859	LOC109621635								
N5.HOG0003067	OG0001617	n5	AAEL014276	LOC109429086								
N5.HOG0003068	OG0001618	n0	AAEL006919	LOC109431932								
N5.HOG0003069	OG0001619	n0	AAEL006987, AAEL006990	LOC109427882								
N5.HOG0003070	OG0001620	n0	AAEL021420, AAEL006998, AAEL028089	LOC109427885								
N5.HOG0003071	OG0001621	n3	AAEL025660									
N5.HOG0003072	OG0001621	n4	AAEL007001	LOC109398864								
N5.HOG0003073	OG0001622	n0	AAEL007049	LOC134283989, LOC109426925								
N5.HOG0003074	OG0001623	n0	AAEL020187, AAEL007078	LOC134285599, LOC109416957								
N5.HOG0003075	OG0001624	n0	AAEL007278, AAEL022274	LOC109397551								
N5.HOG0003076	OG0001625	n0	AAEL007285	LOC109432771								
N5.HOG0003077	OG0001626	n0	AAEL007349	LOC109417532, LOC109410216								
N5.HOG0003078	OG0001627	n0	AAEL010393, AAEL007385	LOC109421124								
N5.HOG0003079	OG0001628	n0	AAEL007409	LOC109621710								
N5.HOG0003080	OG0001629	n0	AAEL007473	LOC115269210								
N5.HOG0003081	OG0001630	n0	AAEL007476	LOC109397865								
N5.HOG0003082	OG0001631	n0	AAEL025261, AAEL007492	LOC109400499								
N5.HOG0003083	OG0001632	n0	AAEL007505	LOC109415156								
N5.HOG0003084	OG0001633	n0	AAEL007568	LOC109622893, LOC115258542								
N5.HOG0003085	OG0001634	n0	AAEL026096, AAEL007708	LOC109411700, LOC134288815								
N5.HOG0003086	OG0001635	n0	AAEL007805	LOC115254267								
N5.HOG0003087	OG0001636	n0	AAEL007814, AAEL021591	LOC109401140, LOC109422552								
N5.HOG0003088	OG0001637	n0	AAEL007823	LOC109433074								
N5.HOG0003089	OG0001638	n0	AAEL007902	LOC109420450								
N5.HOG0003090	OG0001639	n0	AAEL007959	LOC115253945, LOC109416842, LOC109405681								
N5.HOG0003091	OG0001640	n0	AAEL007979	LOC109621844								
N5.HOG0003092	OG0001641	n0	AAEL007987, AAEL025151	LOC109399186								
N5.HOG0003093	OG0001642	n0	AAEL007996	LOC109420954, LOC109399228								
N5.HOG0003094	OG0001643	n0	AAEL008010, AAEL025987	LOC115257156								
N5.HOG0003095	OG0001644	n0	AAEL008041	LOC109408449								
N5.HOG0003096	OG0001645	n9	AAEL023409	LOC109415684								
N5.HOG0003097	OG0001645	n10	AAEL008046	LOC109425047								
N5.HOG0003098	OG0001646	n0	AAEL008104	LOC109425501, LOC109421764, LOC134291927, LOC134283930, LOC109427771, LOC134291774, LOC134284625, LOC134284232, LOC134284230, LOC134284231, LOC134284233								
N5.HOG0003099	OG0001647	n0	AAEL008154	LOC109426339								
N5.HOG0003100	OG0001648	n0	AAEL008188	LOC109405852								
N5.HOG0003101	OG0001649	n0	AAEL008219	LOC109409730								
N5.HOG0003102	OG0001650	n0	AAEL008403	LOC115271010								
N5.HOG0003103	OG0001651	n0	AAEL012845, AAEL008412	LOC109409494								
N5.HOG0003104	OG0001652	n0	AAEL021627, AAEL008416, AAEL022499, AAEL023848	LOC109397239								
N5.HOG0003105	OG0001653	n0	AAEL008450	LOC109397269								
N5.HOG0003106	OG0001654	n0	AAEL008459	LOC109398935								
N5.HOG0003107	OG0001655	n0	AAEL008463	LOC109427527, LOC115256522								
N5.HOG0003108	OG0001656	n0	AAEL008592	LOC109417569								
N5.HOG0003109	OG0001657	n0	AAEL008596	LOC109419928, LOC134284520								
N5.HOG0003110	OG0001658	n0	AAEL008700	LOC109411254								
N5.HOG0003111	OG0001659	n8		LOC109400136								
N5.HOG0003112	OG0001659	n9	AAEL008738	LOC109413090								
N5.HOG0003113	OG0001660	n0	AAEL008826	LOC109426168								
N5.HOG0003114	OG0001661	n0	AAEL023781, AAEL008842	LOC109428200								
N5.HOG0003115	OG0001662	n0	AAEL008849	LOC109427897, LOC115263986								
N5.HOG0003116	OG0001663	n0	AAEL008865	LOC109398740, LOC109418764								
N5.HOG0003117	OG0001664	n0	AAEL008941	LOC109427405, LOC109410123								
N5.HOG0003118	OG0001665	n0	AAEL008942	LOC109427431, LOC134285038								
N5.HOG0003119	OG0001666	n0	AAEL026683, AAEL008956	LOC109410126, LOC109427407								
N5.HOG0003120	OG0001667	n0	AAEL008960	LOC115254514, LOC109427416								
N5.HOG0003121	OG0001668	n0	AAEL009097	LOC115261817, LOC109405709								
N5.HOG0003122	OG0001669	n0	AAEL009183, AAEL027505	LOC109417873, LOC134288487								
N5.HOG0003123	OG0001670	n0	AAEL009196	LOC109621464								
N5.HOG0003124	OG0001671	n0	AAEL009265	LOC109433059								
N5.HOG0003125	OG0001672	n0	AAEL009298	LOC109409320								
N5.HOG0003126	OG0001673	n2	AAEL009307	LOC115253996								
N5.HOG0003127	OG0001674	n0	AAEL009351, AAEL021624	LOC109418062								
N5.HOG0003128	OG0001675	n0	AAEL009356, AAEL024601	LOC109414834								
N5.HOG0003129	OG0001676	n0	AAEL009364	LOC109623260								
N5.HOG0003130	OG0001677	n0	AAEL009438	LOC109428052, LOC109428054, LOC115261585								
N5.HOG0003131	OG0001678	n0	AAEL009471, AAEL009458	LOC115264498, LOC109406869								
N5.HOG0003132	OG0001679	n0	AAEL009466	LOC109401866, LOC134284971								
N5.HOG0003133	OG0001680	n0	AAEL023741, AAEL009469	LOC134285041, LOC109406867								
N5.HOG0003134	OG0001681	n0	AAEL009503, AAEL020495	LOC109399621								
N5.HOG0003135	OG0001682	n0	AAEL009588	LOC109417772								
N5.HOG0003136	OG0001683	n0	AAEL009634	LOC109411854, LOC115259476								
N5.HOG0003137	OG0001684	n0	AAEL009637	LOC109412731, LOC109411856								
N5.HOG0003138	OG0001685	n1	AAEL009639									
N5.HOG0003139	OG0001685	n4	AAEL026149									
N5.HOG0003140	OG0001686	n0	AAEL025383, AAEL009701	LOC134291965, LOC109422607								
N5.HOG0003141	OG0001687	n7	AAEL009757	LOC109431059								
N5.HOG0003142	OG0001687	n9	AAEL009751	LOC109431039								
N5.HOG0003143	OG0001688	n0	AAEL009753	LOC109411570								
N5.HOG0003144	OG0001689	n0	AAEL009763	LOC134288000, LOC109413201								
N5.HOG0003145	OG0001690	n0	AAEL009779	LOC109421972								
N5.HOG0003146	OG0001691	n0	AAEL009850	LOC109427990								
N5.HOG0003147	OG0001692	n4	AAEL028144	LOC109409457								
N5.HOG0003148	OG0001692	n5	AAEL009872	LOC115256851								
N5.HOG0003149	OG0001693	n7	AAEL009894	LOC109621313								
N5.HOG0003150	OG0001693	n9	AAEL012911	LOC109413128								
N5.HOG0003151	OG0001694	n0	AAEL009950	LOC109405232								
N5.HOG0003152	OG0001695	n0	AAEL010008, AAEL026984	LOC115254377, LOC109400080								
N5.HOG0003153	OG0001696	n0	AAEL010062	LOC109421739								
N5.HOG0003154	OG0001697	n0	AAEL010090	LOC115270187								
N5.HOG0003155	OG0001698	n2	AAEL011805	LOC109405751								
N5.HOG0003156	OG0001698	n3	AAEL010110	LOC109429050								
N5.HOG0003157	OG0001699	n0	AAEL021547, AAEL024827, AAEL010226	LOC109416248								
N5.HOG0003158	OG0001700	n0	AAEL010260	LOC115253486								
N5.HOG0003159	OG0001701	n0	AAEL010266	LOC109414896, LOC134286191, LOC134286192, LOC115255478								
N5.HOG0003160	OG0001702	n4	AAEL010283	LOC109416535								
N5.HOG0003161	OG0001702	n10	AAEL027623	LOC115258710								
N5.HOG0003162	OG0001703	n3	AAEL010302	LOC109407530, LOC109407531, LOC109407529								
N5.HOG0003163	OG0001703	n6	AAEL010323	LOC109425789								
N5.HOG0003164	OG0001703	n7	AAEL010303	LOC109407527								
N5.HOG0003165	OG0001704	n0	AAEL010311	LOC109407506								
N5.HOG0003166	OG0001705	n0	AAEL010354	LOC109622241								
N5.HOG0003167	OG0001706	n0	AAEL010355	LOC109622242								
N5.HOG0003168	OG0001707	n3	AAEL010390	LOC109403088								
N5.HOG0003169	OG0001707	n4	AAEL010381	LOC109408671								
N5.HOG0003170	OG0001708	n0	AAEL010389	LOC109403032								
N5.HOG0003171	OG0001709	n0	AAEL010422	LOC109416365								
N5.HOG0003172	OG0001710	n0	AAEL021184, AAEL010511	LOC134284301, LOC109424714								
N5.HOG0003173	OG0001711	n0	AAEL010568	LOC109398767, LOC134284945								
N5.HOG0003174	OG0001712	n0	AAEL010571, AAEL026067	LOC134284927, LOC109427493								
N5.HOG0003175	OG0001713	n2		LOC115268078								
N5.HOG0003176	OG0001713	n3	AAEL010593	LOC109408019, LOC109405158								
N5.HOG0003177	OG0001714	n0	AAEL010742, AAEL024119	LOC109404794, LOC109423879								
N5.HOG0003178	OG0001715	n0	AAEL010757	LOC109623312								
N5.HOG0003179	OG0001716	n0	AAEL010771	LOC109419530								
N5.HOG0003180	OG0001717	n0	AAEL010778	LOC109409288								
N5.HOG0003181	OG0001718	n0	AAEL010827	LOC109410458								
N5.HOG0003182	OG0001719	n0	AAEL010855	LOC109427538								
N5.HOG0003183	OG0001720	n0	AAEL021416, AAEL011123	LOC109415992								
N5.HOG0003184	OG0001721	n0	AAEL024207, AAEL011124	LOC115267417								
N5.HOG0003185	OG0001722	n0	AAEL011157	LOC109404966								
N5.HOG0003186	OG0001723	n0	AAEL011159	LOC109416168								
N5.HOG0003187	OG0001724	n3	AAEL026600									
N5.HOG0003188	OG0001724	n4	AAEL011271	LOC115266621								
N5.HOG0003189	OG0001725	n0	AAEL011345	LOC109417806								
N5.HOG0003190	OG0001726	n0	AAEL011349	LOC134283970, LOC109426755								
N5.HOG0003191	OG0001727	n0	AAEL011379	LOC109431071								
N5.HOG0003192	OG0001728	n0	AAEL011382	LOC109405380								
N5.HOG0003193	OG0001729	n3	AAEL011411	LOC109420617								
N5.HOG0003194	OG0001729	n4	AAEL012903	LOC109420616								
N5.HOG0003195	OG0001730	n0	AAEL011436	LOC109414978								
N5.HOG0003196	OG0001731	n0	AAEL011500	LOC109414740, LOC109426838								
N5.HOG0003197	OG0001732	n0	AAEL011560	LOC134284641, LOC109412044								
N5.HOG0003198	OG0001733	n0	AAEL011562	LOC109412040, LOC134284643								
N5.HOG0003199	OG0001734	n0	AAEL011566	LOC109423450								
N5.HOG0003200	OG0001735	n9	AAEL011690	LOC109432041								
N5.HOG0003201	OG0001735	n10	AAEL011691	LOC109432033								
N5.HOG0003202	OG0001736	n0	AAEL011697	LOC109404016								
N5.HOG0003203	OG0001737	n0	AAEL025949, AAEL021786, AAEL011731	LOC109413566								
N5.HOG0003204	OG0001738	n0	AAEL011751, AAEL023265	LOC134285257, LOC134285256								
N5.HOG0003205	OG0001739	n0	AAEL011754, AAEL023977	LOC109431508								
N5.HOG0003206	OG0001740	n2	AAEL011768	LOC109431730								
N5.HOG0003207	OG0001740	n4	AAEL011771	LOC109431727								
N5.HOG0003208	OG0001741	n4	AAEL011808	LOC109405745								
N5.HOG0003209	OG0001741	n5	AAEL027830	LOC109433391								
N5.HOG0003210	OG0001742	n0	AAEL011850	LOC134285350, LOC109406906								
N5.HOG0003211	OG0001743	n0	AAEL011989	LOC109409336, LOC109419088								
N5.HOG0003212	OG0001744	n0	AAEL011991	LOC115266916, LOC109409339								
N5.HOG0003213	OG0001745	n0	AAEL011993	LOC115253436, LOC109409337								
N5.HOG0003214	OG0001746	n0	AAEL011996	LOC109419087, LOC115254144								
N5.HOG0003215	OG0001747	n0	AAEL012016	LOC109412507								
N5.HOG0003216	OG0001748	n4	AAEL027882									
N5.HOG0003217	OG0001748	n8	AAEL012059	LOC109622592								
N5.HOG0003218	OG0001749	n0	AAEL021939, AAEL012178	LOC109423813								
N5.HOG0003219	OG0001750	n0	AAEL012233	LOC109397805								
N5.HOG0003220	OG0001751	n0	AAEL012324	LOC115262555, LOC109421913								
N5.HOG0003221	OG0001752	n0	AAEL022520, AAEL012341	LOC109412833								
N5.HOG0003222	OG0001753	n0	AAEL012410	LOC109425656								
N5.HOG0003223	OG0001754	n0	AAEL012501	LOC109405799								
N5.HOG0003224	OG0001755	n0	AAEL012525	LOC109407063, LOC134287784								
N5.HOG0003225	OG0001756	n0	AAEL012539	LOC109404905								
N5.HOG0003226	OG0001757	n0	AAEL012552	LOC109428450								
N5.HOG0003227	OG0001758	n9	AAEL021254									
N5.HOG0003228	OG0001758	n10	AAEL012585									
N5.HOG0003229	OG0001759	n0	AAEL012671	LOC115253756								
N5.HOG0003230	OG0001760	n4	AAEL012710	LOC109409473								
N5.HOG0003231	OG0001760	n5	AAEL012715	LOC109409536								
N5.HOG0003232	OG0001761	n3	AAEL012711	LOC115253466, LOC115256661, LOC109409534								
N5.HOG0003233	OG0001761	n6	AAEL012713, AAEL026876	LOC109409468								
N5.HOG0003234	OG0001762	n0	AAEL012717	LOC109403484								
N5.HOG0003235	OG0001763	n0	AAEL012731	LOC109409745, LOC134290471								
N5.HOG0003236	OG0001764	n0	AAEL012751	LOC109416470								
N5.HOG0003237	OG0001765	n0	AAEL012756	LOC109416471								
N5.HOG0003238	OG0001766	n7	AAEL018249	LOC115259763, LOC109402938, LOC115259762								
N5.HOG0003239	OG0001766	n10	AAEL012783	LOC109402932								
N5.HOG0003240	OG0001767	n0	AAEL012822	LOC109412573, LOC134285652, LOC134291846, LOC109397046								
N5.HOG0003241	OG0001768	n0	AAEL012823	LOC109417011								
N5.HOG0003242	OG0001769	n0	AAEL012826	LOC134285649, LOC109397026, LOC109397016								
N5.HOG0003243	OG0001770	n5	AAEL013626	LOC109428544								
N5.HOG0003244	OG0001770	n6	AAEL022666	LOC109420977, LOC115269478								
N5.HOG0003245	OG0001770	n8	AAEL013014	LOC109420984, LOC109420983								
N5.HOG0003246	OG0001771	n0	AAEL013151	LOC109417248								
N5.HOG0003247	OG0001772	n4	AAEL013157	LOC109420576								
N5.HOG0003248	OG0001772	n5	AAEL013152	LOC109417482								
N5.HOG0003249	OG0001773	n0	AAEL013197	LOC134292031, LOC134291557								
N5.HOG0003250	OG0001774	n0	AAEL026895, AAEL013199	LOC134291921								
N5.HOG0003251	OG0001775	n0	AAEL013253	LOC109430170, LOC115264870								
N5.HOG0003252	OG0001776	n0	AAEL013278	LOC134284690, LOC109417821								
N5.HOG0003253	OG0001777	n3		LOC115258559								
N5.HOG0003254	OG0001777	n4	AAEL013366	LOC109407268								
N5.HOG0003255	OG0001778	n0	AAEL013424	LOC109412274								
N5.HOG0003256	OG0001779	n0	AAEL013478	LOC109432700, LOC134291660								
N5.HOG0003257	OG0001780	n0	AAEL013479	LOC109421912, LOC134291661								
N5.HOG0003258	OG0001781	n0	AAEL013527	LOC109417113								
N5.HOG0003259	OG0001782	n0	AAEL013613	LOC109404988								
N5.HOG0003260	OG0001783	n0	AAEL013724	LOC115269840, LOC134285564								
N5.HOG0003261	OG0001784	n0	AAEL013744	LOC109417839, LOC109400156, LOC134291253								
N5.HOG0003262	OG0001785	n4	AAEL013758	LOC109398559								
N5.HOG0003263	OG0001786	n0	AAEL013776	LOC109622009								
N5.HOG0003264	OG0001787	n0	AAEL013814	LOC109430088, LOC115256457								
N5.HOG0003265	OG0001788	n0	AAEL013872	LOC109399416								
N5.HOG0003266	OG0001789	n0	AAEL013875	LOC109400672								
N5.HOG0003267	OG0001790	n7		LOC115269692								
N5.HOG0003268	OG0001790	n8	AAEL013883	LOC109398409								
N5.HOG0003269	OG0001791	n0	AAEL013962	LOC115258107, LOC109421724								
N5.HOG0003270	OG0001792	n0	AAEL020316, AAEL013974	LOC109425704								
N5.HOG0003271	OG0001793	n9	AAEL028215	LOC134288462								
N5.HOG0003272	OG0001793	n10	AAEL013994	LOC109418002								
N5.HOG0003273	OG0001794	n0	AAEL013998, AAEL027973	LOC109406030, LOC134287316								
N5.HOG0003274	OG0001795	n0	AAEL014009	LOC109401855								
N5.HOG0003275	OG0001796	n0	AAEL014022	LOC109397908								
N5.HOG0003276	OG0001797	n0	AAEL014027	LOC109430946								
N5.HOG0003277	OG0001798	n0	AAEL014054, AAEL025786	LOC109417110								
N5.HOG0003278	OG0001799	n0	AAEL014059	LOC134292118, LOC109431857								
N5.HOG0003279	OG0001800	n0	AAEL025776, AAEL014216	LOC115267643, LOC109398720								
N5.HOG0003280	OG0001801	n9	AAEL014246	LOC109429036								
N5.HOG0003281	OG0001801	n10	AAEL014244	LOC109429037								
N5.HOG0003282	OG0001802	n0	AAEL014271	LOC109402431								
N5.HOG0003283	OG0001803	n0	AAEL014272	LOC109427363								
N5.HOG0003284	OG0001804	n0	AAEL014284	LOC109427576, LOC109432855, LOC115268908								
N5.HOG0003285	OG0001805	n0	AAEL014303	LOC109411553								
N5.HOG0003286	OG0001806	n0	AAEL024066, AAEL014318	LOC109418918								
N5.HOG0003287	OG0001807	n0	AAEL014326	LOC109398712								
N5.HOG0003288	OG0001808	n0	AAEL014340	LOC134288996								
N5.HOG0003289	OG0001809	n0	AAEL014348	LOC109428244, LOC115266369, LOC109427949								
N5.HOG0003290	OG0001810	n0	AAEL014349	LOC109427940								
N5.HOG0003291	OG0001811	n2	AAEL014435	LOC109422709								
N5.HOG0003292	OG0001811	n10		LOC109412322								
N5.HOG0003293	OG0001812	n0	AAEL014505	LOC134288872, LOC109401913								
N5.HOG0003294	OG0001813	n0	AAEL014577	LOC109418066								
N5.HOG0003295	OG0001814	n0	AAEL014578, AAEL023117	LOC109414833								
N5.HOG0003296	OG0001815	n0	AAEL014653	LOC109427442								
N5.HOG0003297	OG0001816	n0	AAEL014774	LOC115263163								
N5.HOG0003298	OG0001817	n0	AAEL014824	LOC115255345								
N5.HOG0003299	OG0001818	n2	AAEL014851	LOC109407931								
N5.HOG0003300	OG0001819	n4	AAEL024910	LOC109428456								
N5.HOG0003301	OG0001819	n5	AAEL014853	LOC109422096								
N5.HOG0003302	OG0001820	n0	AAEL014863	LOC109409788								
N5.HOG0003303	OG0001821	n0	AAEL015118	LOC109403224								
N5.HOG0003304	OG0001822	n0	AAEL015255	LOC109416244								
N5.HOG0003305	OG0001823	n0	AAEL020424, AAEL015402	LOC109622551, LOC109622547								
N5.HOG0003306	OG0001824	n0	AAEL015557	LOC109622879, LOC134287988								
N5.HOG0003307	OG0001825	n0	AAEL015640	LOC109428464								
N5.HOG0003308	OG0001826	n0	AAEL017327, AAEL017097, AAEL017230	LOC109428247								
N5.HOG0003309	OG0001827	n0	AAEL017167	LOC109413232								
N5.HOG0003310	OG0001828	n0	AAEL023345, AAEL017186	LOC109420226								
N5.HOG0003311	OG0001829	n0	AAEL017251	LOC109424480								
N5.HOG0003312	OG0001830	n0	AAEL017356	LOC109406715, LOC109426675								
N5.HOG0003313	OG0001831	n0	AAEL017391	LOC109428415, LOC134284681								
N5.HOG0003314	OG0001832	n0	AAEL017512	LOC109401664, LOC109418846								
N5.HOG0003315	OG0001833	n0	AAEL018103, AAEL026175	LOC109621803								
N5.HOG0003316	OG0001834	n0	AAEL018114	LOC109416692								
N5.HOG0003317	OG0001835	n0	AAEL018141	LOC109413271								
N5.HOG0003318	OG0001836	n0	AAEL024668, AAEL018183	LOC109418152								
N5.HOG0003319	OG0001837	n0	AAEL018215	LOC109411881								
N5.HOG0003320	OG0001838	n0	AAEL018227	LOC115264580								
N5.HOG0003321	OG0001839	n0	AAEL018232	LOC109423925								
N5.HOG0003322	OG0001840	n0	AAEL018263	LOC109405671								
N5.HOG0003323	OG0001841	n0	AAEL018302	LOC109407816, LOC134288728								
N5.HOG0003324	OG0001842	n0	AAEL018310	LOC134292126, LOC109425933								
N5.HOG0003325	OG0001843	n0	AAEL018324	LOC115261297								
N5.HOG0003326	OG0001844	n0	AAEL019406	LOC109433484								
N5.HOG0003327	OG0001845	n0	AAEL023349, AAEL019418	LOC109422692, LOC115260992								
N5.HOG0003328	OG0001846	n0	AAEL019420, AAEL019419	LOC109405247								
N5.HOG0003329	OG0001847	n0	AAEL019421									
N5.HOG0003330	OG0001848	n0	AAEL019425	LOC134284916, LOC109397853								
N5.HOG0003331	OG0001849	n0	AAEL019457	LOC109419429								
N5.HOG0003332	OG0001850	n0	AAEL019467	LOC109401980								
N5.HOG0003333	OG0001851	n5		LOC134292233								
N5.HOG0003334	OG0001851	n6	AAEL019491	LOC109428047								
N5.HOG0003335	OG0001852	n0	AAEL019502	LOC109428744								
N5.HOG0003336	OG0001853	n0	AAEL019515, AAEL021312	LOC109402885								
N5.HOG0003337	OG0001854	n0	AAEL019543	LOC109432643, LOC109401984								
N5.HOG0003338	OG0001855	n0	AAEL019551	LOC109404342								
N5.HOG0003339	OG0001856	n0	AAEL019553	LOC109409625								
N5.HOG0003340	OG0001857	n0	AAEL019566	LOC109622061								
N5.HOG0003341	OG0001858	n0	AAEL027018, AAEL019593									
N5.HOG0003342	OG0001859	n0	AAEL019600, AAEL022282, AAEL023044	LOC115260811								
N5.HOG0003343	OG0001860	n0	AAEL019610	LOC134291182, LOC109404964								
N5.HOG0003344	OG0001861	n0	AAEL019617	LOC109408373								
N5.HOG0003345	OG0001862	n0	AAEL025304, AAEL019619	LOC109423135								
N5.HOG0003346	OG0001863	n0	AAEL019632	LOC109403764								
N5.HOG0003347	OG0001864	n2	AAEL019640	LOC134284696								
N5.HOG0003348	OG0001864	n10		LOC109400987								
N5.HOG0003349	OG0001865	n0	AAEL019656	LOC109402625, LOC134284665								
N5.HOG0003350	OG0001866	n3	AAEL021311									
N5.HOG0003351	OG0001866	n5	AAEL019671	LOC109421746								
N5.HOG0003352	OG0001867	n0	AAEL019680	LOC109419826								
N5.HOG0003353	OG0001868	n0	AAEL019686	LOC109412872								
N5.HOG0003354	OG0001869	n0	AAEL019704	LOC109418781								
N5.HOG0003355	OG0001870	n0	AAEL019721, AAEL021660	LOC109426187								
N5.HOG0003356	OG0001871	n0	AAEL019723	LOC109422596								
N5.HOG0003357	OG0001872	n0	AAEL027062, AAEL019734	LOC109410077								
N5.HOG0003358	OG0001873	n0	AAEL019738, AAEL022521	LOC109399319								
N5.HOG0003359	OG0001874	n0	AAEL019743	LOC109419187								
N5.HOG0003360	OG0001875	n0	AAEL019757	LOC109419645								
N5.HOG0003361	OG0001876	n0	AAEL019779	LOC109397249								
N5.HOG0003362	OG0001877	n0	AAEL019784	LOC109401326, LOC134289759								
N5.HOG0003363	OG0001878	n0	AAEL019813	LOC109621340								
N5.HOG0003364	OG0001879	n4	AAEL019817									
N5.HOG0003365	OG0001879	n5	AAEL019816									
N5.HOG0003366	OG0001880	n0	AAEL019872									
N5.HOG0003367	OG0001881	n0	AAEL019888	LOC109406017								
N5.HOG0003368	OG0001882	n0	AAEL019914	LOC109398299								
N5.HOG0003369	OG0001883	n0	AAEL019934	LOC109419707, LOC109398542								
N5.HOG0003370	OG0001884	n0	AAEL019942, AAEL019943	LOC134285003								
N5.HOG0003371	OG0001885	n0	AAEL020938, AAEL019995	LOC109415066, LOC109403279								
N5.HOG0003372	OG0001886	n0	AAEL020006	LOC109424966								
N5.HOG0003373	OG0001887	n0	AAEL020075	LOC115257308								
N5.HOG0003374	OG0001888	n0	AAEL025737, AAEL027404, AAEL025222, AAEL020174, AAEL020189, AAEL022211, AAEL022064, AAEL028208, AAEL020774, AAEL023235, AAEL025029, AAEL020859									
N5.HOG0003375	OG0001889	n0	AAEL020236	LOC109433612								
N5.HOG0003376	OG0001890	n0	AAEL020259	LOC134290813, LOC109425718								
